,track_id,spotify_track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,primary_artist,artist_fame_loo,artists_listeners,download_status,audio_path
22,10872,7rjCDnR5ukStAYnVE5eXED,Shade k;Terrie Kynd,Wastyle,Wastyle - Original,11,231394,False,0.744,0.943,7,-5.299,1,0.148,0.00199,0.0399,0.714,0.502,129.99,4,breakbeat,Shade k,13.5,6459.0,ok,data/audio/7rjCDnR5ukStAYnVE5eXED.mp3
23,82715,7z9r5ZqzrXvSXByOb3kX28,The Dream Syndicate,Ultraviolet Battle Hymns and True Confessions,Hard to Say Goodbye,22,307853,False,0.387,0.526,4,-8.277,1,0.027,0.464,0.0128,0.147,0.197,147.984,4,power-pop,The Dream Syndicate,22.25,103150.0,skipped_existing,data/audio/7z9r5ZqzrXvSXByOb3kX28.mp3
24,30362,3lj59hy6FrRDyYNo8Onuud,Barren Gates,Devil,Devil,66,176000,False,0.507,0.864,6,-1.421,0,0.168,0.343,2.57e-05,0.0891,0.41,150.075,4,edm,Barren Gates,36.0,87576.0,skipped_existing,data/audio/3lj59hy6FrRDyYNo8Onuud.mp3
25,89990,2ohNni8RN3X7nRbimfVQF7,BlackRoy,Desacatao,Desacatao,40,210708,False,0.743,0.821,7,-4.262,1,0.0415,0.424,1.31e-06,0.0923,0.926,127.003,4,reggaeton,BlackRoy,43.75,4056.0,skipped_existing,data/audio/2ohNni8RN3X7nRbimfVQF7.mp3
26,6248,1eUrfmvVOuy7RsS11Kz74Q,Toxic Holocaust,An Overdose of Death...,"Feedback, Blood & Distortion",22,206973,False,0.26,0.994,10,-5.291,0,0.0909,6.47e-06,0.704,0.0958,0.36,145.913,4,black-metal,Toxic Holocaust,22.0,163652.0,skipped_existing,data/audio/1eUrfmvVOuy7RsS11Kz74Q.mp3
27,48642,0hb2MlMAYxTEcETS1Fifst,Inocentes,O Barulho Dos Inocentes,São Paulo,32,241466,False,0.6,0.786,0,-5.898,1,0.0303,0.00763,0.000117,0.101,0.564,143.856,4,hardcore,Inocentes,32.25,34269.0,skipped_existing,data/audio/0hb2MlMAYxTEcETS1Fifst.mp3
28,71991,1MNCcudzcgmrjWOwzNo661,Dymytry,Pharmageddon,Země Krále Miroslava,39,194016,False,0.538,0.915,10,-5.886,0,0.0623,4.73e-05,0.00789,0.115,0.58,135.013,4,metal,Dymytry,36.0,15697.0,skipped_existing,data/audio/1MNCcudzcgmrjWOwzNo661.mp3
29,60394,074KvviVazl0ksA7o9aOzy,Beenie Man,Mad Vibes Riddim,Happiness,23,174386,False,0.812,0.728,4,-3.347,0,0.169,0.356,0.0,0.089,0.885,96.048,4,j-dance,Beenie Man,27.0,497727.0,skipped_existing,data/audio/074KvviVazl0ksA7o9aOzy.mp3
30,18753,1hCOFdGunts9kWLFdXNeBf,"Joey ""CoCo"" Diaz",Sociably Unacceptable,Consequences,21,207092,True,0.653,0.623,8,-12.559,0,0.927,0.796,0.0,0.794,0.677,119.08,3,comedy,"Joey ""CoCo"" Diaz",22.0,1150.0,skipped_existing,data/audio/1hCOFdGunts9kWLFdXNeBf.mp3
31,65970,6SpPr7K4YQ2wp8jU6uOTmQ,Red Velvet,Queendom - The 6th Mini Album,Queendom,69,181760,False,0.695,0.896,5,-1.24,1,0.0847,0.179,0.0,0.0626,0.508,119.959,4,k-pop,Red Velvet,75.0,1463702.0,skipped_existing,data/audio/6SpPr7K4YQ2wp8jU6uOTmQ.mp3
32,86385,7x4bh40tbYvpN5Gp7fMyts,Ultraje a Rigor,Acústico Mtv,Rebelde Sem Causa - Acústico,42,175280,False,0.457,0.911,0,-6.373,1,0.0782,0.14,0.000228,0.711,0.669,173.135,4,punk,Ultraje a Rigor,41.0,167215.0,skipped_existing,data/audio/7x4bh40tbYvpN5Gp7fMyts.mp3
33,36187,47wEJBAmpxNnzGXv45UtP4,Vald,XEU,Rocking Chair,41,216253,True,0.719,0.715,4,-5.96,0,0.324,0.263,0.0,0.357,0.366,128.874,4,french,Vald,35.0,85360.0,skipped_existing,data/audio/47wEJBAmpxNnzGXv45UtP4.mp3
34,13769,1RhGNk4NTYWaAJxn2QS1TY,Bad Boy Bill;Nick Risk,Feeling Faded,Feeling Faded,6,155685,False,0.733,0.872,2,-4.032,1,0.0482,0.0771,0.859,0.0684,0.488,124.019,4,chicago-house,Bad Boy Bill,9.75,32138.0,skipped_existing,data/audio/1RhGNk4NTYWaAJxn2QS1TY.mp3
35,109827,7h2jT3YLmtDAxf4cF6rSQu,Rollergirl,Now I'm Singin'... (And the Party Keeps on Rollin'),Dear Jessie,58,214666,False,0.786,0.9,0,-7.751,0,0.0408,0.018,0.0148,0.0351,0.613,135.023,4,techno,Rollergirl,36.0,119929.0,skipped_existing,data/audio/7h2jT3YLmtDAxf4cF6rSQu.mp3
36,50841,0Ux2fAE65FDoKtjSOwSKia,Almafuerte,En Vivo All Boys,Del Camionero - En Vivo All Boys,21,126119,False,0.291,0.873,9,-6.326,1,0.0715,0.103,0.0,0.206,0.186,133.937,1,heavy-metal,Almafuerte,31.0,33249.0,skipped_existing,data/audio/0Ux2fAE65FDoKtjSOwSKia.mp3
37,4810,6Xcbf5km5dY2xqnDctdjMx,Lights & Motion,Bloom,Overture,46,197666,False,0.355,0.074,2,-17.67,1,0.0317,0.976,0.928,0.0892,0.0605,77.003,4,ambient,Lights & Motion,36.75,247611.0,skipped_existing,data/audio/6Xcbf5km5dY2xqnDctdjMx.mp3
38,41217,4mMTBIxuQtYcsILIfegicv,Terra ,Terrarism,Svarta Lådan,28,198000,False,0.427,0.87,11,-6.279,0,0.176,0.00933,0.0,0.285,0.486,125.943,4,goth,Terra,29.25,84876.0,skipped_existing,data/audio/4mMTBIxuQtYcsILIfegicv.mp3
39,105664,41rLyGJ1xdGVWNisQEtA9p,Blame it on Ed,When We Dream,When We Dream,31,162099,False,0.726,0.248,4,-17.344,0,0.0612,0.903,0.776,0.256,0.203,150.103,4,study,Blame it on Ed,36.0,3905.0,ok,data/audio/41rLyGJ1xdGVWNisQEtA9p.mp3
40,95383,3lotgdxg1ruMZZRgRgV3tY,Willie Gonzalez,El Original Y Unico,Nuestro Amor Perfecto,31,297333,False,0.629,0.47,8,-14.378,1,0.0473,0.329,0.000105,0.394,0.915,93.92,4,salsa,Willie Gonzalez,30.0,2469.0,skipped_existing,data/audio/3lotgdxg1ruMZZRgRgV3tY.mp3
41,107787,7iGZiZ1hDuOD9GrDKnaA22,The Communards;Shep Pettibone,"The Very Best Of Jimmy Somerville, Bronski Beat & The Communards (Collector's Edition)",Never Can Say Goodbye - Shep Pettibone Extended Remix,24,470666,False,0.641,0.867,0,-8.531,1,0.0391,0.00196,0.255,0.17,0.883,132.56,4,synth-pop,The Communards,46.5,298608.0,skipped_existing,data/audio/7iGZiZ1hDuOD9GrDKnaA22.mp3
42,7216,3NovnOoAhshRdhMQFP9R31,Foghorn Stringband,Devil in the Seat,Chicken Reel,26,97506,False,0.642,0.65,2,-6.192,1,0.0316,0.355,0.551,0.258,0.971,132.151,4,bluegrass,Foghorn Stringband,24.0,12162.0,skipped_existing,data/audio/3NovnOoAhshRdhMQFP9R31.mp3
43,76396,5p4Qpabv0QrbKaOZP7SLom,Giacomo Puccini;Renée Fleming;London Philharmonic Orchestra;Sir Charles Mackerras,Opera Chill & Relax,"La Bohème / Act 2: ""Quando men vo""",24,166826,False,0.345,0.158,4,-20.679,1,0.051,0.983,0.227,0.72,0.0448,80.819,4,opera,Giacomo Puccini,35.5,696700.0,skipped_existing,data/audio/5p4Qpabv0QrbKaOZP7SLom.mp3
44,33464,3nx1LABlssQw0JCmHTWMn3,Brennan Savage,Belly of the Beast,Belly of the Beast,59,140487,True,0.628,0.602,2,-6.64,1,0.0444,0.0654,1.57e-06,0.112,0.197,164.028,4,emo,Brennan Savage,59.0,309577.0,skipped_existing,data/audio/3nx1LABlssQw0JCmHTWMn3.mp3
45,6272,2OitZ5qLcXAC0aSbXQZgva,Valkyrja,Throne Ablaze,Crowned Serpent,20,231800,False,0.142,0.988,2,-7.273,1,0.101,0.000102,0.842,0.128,0.0345,96.659,4,black-metal,Valkyrja,17.0,19696.0,skipped_existing,data/audio/2OitZ5qLcXAC0aSbXQZgva.mp3
46,104051,0EpdLuptraYGFZ6J7HNSLc,Ana Mena;Belinda,LAS 12,LAS 12,79,165230,False,0.784,0.814,6,-2.436,1,0.0464,0.0559,0.0,0.194,0.728,129.96,4,spanish,Ana Mena,67.0,130493.0,skipped_existing,data/audio/0EpdLuptraYGFZ6J7HNSLc.mp3
47,18994,7qpPZcSLlr1jJKpSeHzwB6,Eugene Mirman,An Evening of Comedy in a Fake Underground Laboratory,Christian Mingle and My Childhood Notebook,20,374506,True,0.555,0.927,1,-5.424,1,0.907,0.765,0.0,0.799,0.395,80.742,3,comedy,Eugene Mirman,25.0,59918.0,skipped_existing,data/audio/7qpPZcSLlr1jJKpSeHzwB6.mp3
48,48670,1IRxvWJQH2C2lEijahaXnj,Backdrop Falls,There’s No Such Place As Home,Big Lie,31,173403,False,0.559,0.881,4,-4.377,0,0.0758,0.000895,0.0,0.0839,0.653,134.9,4,hardcore,Backdrop Falls,31.75,985.0,skipped_existing,data/audio/1IRxvWJQH2C2lEijahaXnj.mp3
49,107875,6VDwLHz3s2pAZQz8mTY7yW,Priest,Cyberhead,Time Traveler,22,253040,False,0.332,0.543,4,-6.36,0,0.0299,0.00524,0.0271,0.383,0.0936,160.972,4,synth-pop,Priest,24.0,99571.0,skipped_existing,data/audio/6VDwLHz3s2pAZQz8mTY7yW.mp3
50,79340,12yHvSYFXI7PGzNecUvIDu,Elton John,Goodbye Yellow Brick Road (Remastered),Saturday Night’s Alright (For Fighting) - Remastered 2014,68,295466,False,0.513,0.979,0,-6.362,1,0.0425,0.0195,0.0951,0.0906,0.94,152.875,4,piano,Elton John,74.0,5329862.0,skipped_existing,data/audio/12yHvSYFXI7PGzNecUvIDu.mp3
51,49172,1Sfwli8mtAAu0mDNdawkQR,D-Block & S-te-Fan,Music Made Addictz,Sound Of Thunder,27,288217,False,0.597,0.865,9,-5.597,1,0.0411,0.0228,0.104,0.152,0.521,148.008,4,hardstyle,D-Block & S-te-Fan,52.0,199498.0,skipped_existing,data/audio/1Sfwli8mtAAu0mDNdawkQR.mp3
52,113092,2VuwpxQR7rTPWkoLkpANdz,Chris Tomlin,Burning Lights,Whom Shall I Fear (God Of Angel Armies),58,267906,False,0.444,0.778,0,-3.037,1,0.0324,0.051,0.0,0.269,0.42,148.044,4,world-music,Chris Tomlin,48.75,407393.0,skipped_existing,data/audio/2VuwpxQR7rTPWkoLkpANdz.mp3
53,75703,4NhusM9qCsDaasS7ggwYke,Frank Steiner Jr.,Touching Silk,Touching Silk,50,217880,False,0.169,0.0301,11,-27.023,1,0.038,0.891,0.749,0.116,0.0374,105.842,3,new-age,Frank Steiner Jr.,51.0,916.0,skipped_existing,data/audio/4NhusM9qCsDaasS7ggwYke.mp3
54,112908,64kptUxbrFKtgvyBsf8KZ6,Son Feci Bisiklet,Kötü Şeyler,Müptezel,38,230810,False,0.559,0.64,0,-8.46,1,0.029,0.194,0.435,0.267,0.443,125.941,4,turkish,Son Feci Bisiklet,42.0,75000.0,skipped_existing,data/audio/64kptUxbrFKtgvyBsf8KZ6.mp3
55,68994,1gPNdHsHpLKziD7ASH9RCd,Panam y Circo,CD6: El Disco A Dorado de Panam,Canción para Bañarse (La Pata Tiene Olor a Pata),37,136320,False,0.903,0.849,7,-6.094,1,0.103,0.101,0.000435,0.163,0.474,101.017,4,latino,Panam y Circo,39.0,2870.0,ok,data/audio/1gPNdHsHpLKziD7ASH9RCd.mp3
56,72574,0qdzdBNLU6BAxTCt8FLptu,Electric Callboy,TEKKNO,Mindreader,63,225000,True,0.413,0.919,1,-7.677,1,0.0618,4.71e-06,2.64e-06,0.0679,0.146,90.033,4,metalcore,Electric Callboy,63.0,325303.0,skipped_existing,data/audio/0qdzdBNLU6BAxTCt8FLptu.mp3
57,113265,0HtWxjydJ3pEwT5nHJxxZ1,Bethel Music;Kari Jobe,Peace,Surrounded (Fight My Battles),55,303053,False,0.398,0.208,5,-10.525,1,0.0394,0.953,6.26e-06,0.108,0.132,129.682,4,world-music,Bethel Music,54.0,204014.0,skipped_existing,data/audio/0HtWxjydJ3pEwT5nHJxxZ1.mp3
58,25215,4kOfxxnW1ukZdsNbCKY9br,Tina Turner,What's Love Got to Do with It?,What's Love Got to Do with It,71,226880,False,0.851,0.406,1,-11.631,1,0.0661,0.219,6.41e-06,0.0853,0.792,97.84,4,disco,Tina Turner,68.5,1737180.0,skipped_existing,data/audio/4kOfxxnW1ukZdsNbCKY9br.mp3
59,7899,6NxBxwOJGwN8DbfwwQfoFA,Flatt & Scruggs,Foggy Mountain Banjo,Fire Ball Mail,20,112213,False,0.369,0.782,7,-8.013,1,0.0356,0.162,0.971,0.268,0.962,127.015,4,bluegrass,Flatt & Scruggs,24.75,61775.0,skipped_existing,data/audio/6NxBxwOJGwN8DbfwwQfoFA.mp3
60,55031,72zHuDxFQTjbL51qJQSA7j,Jasleen Royal;B Praak;Romy;Anvita Dutt,"Ranjha (From ""Shershaah"")","Ranjha (From ""Shershaah"")",77,228855,False,0.603,0.573,1,-5.843,1,0.0502,0.478,0.0,0.0971,0.236,82.941,4,indian,Jasleen Royal,67.0,100693.0,skipped_existing,data/audio/72zHuDxFQTjbL51qJQSA7j.mp3
61,10441,5ggp1eeJcKP6Upajs0Zxlm,Ed Solo;Skool Of Thought;Bukue One;Carl Faure,Random Acts of Kindness,Got It Like That,14,248470,False,0.492,0.948,7,-3.765,1,0.096,0.0259,0.27,0.147,0.673,131.926,4,breakbeat,Ed Solo,17.0,109956.0,skipped_existing,data/audio/5ggp1eeJcKP6Upajs0Zxlm.mp3
62,69059,2GASGADKAAdifnbKM2p1AH,Job Kurian;Kailas,"Thaa Thinnam (From ""Theevandi"")","Thaa Thinnam - From ""Theevandi""",46,260000,False,0.775,0.841,11,-6.248,0,0.0544,0.255,2.97e-05,0.0951,0.659,106.015,4,malay,Job Kurian,58.0,8161.0,skipped_existing,data/audio/2GASGADKAAdifnbKM2p1AH.mp3
63,110226,54yAfxuhZqdm3Sr1i33goh,BROX,Real Live,Falling,35,370434,False,0.598,0.881,1,-8.54,1,0.0324,0.000976,0.755,0.291,0.394,138.0,4,trance,BROX,35.0,423.0,skipped_existing,data/audio/54yAfxuhZqdm3Sr1i33goh.mp3
64,111348,378gCRTm2WTsd5Ie2KMwCw,Nicola Conte,Jet Sounds Revisited,Tema In Hi-Fi - Performed By Nicola Conte Gianluca Petrella,22,333217,False,0.576,0.867,10,-7.585,0,0.0413,0.175,0.835,0.111,0.808,171.992,4,trip-hop,Nicola Conte,21.0,449369.0,skipped_existing,data/audio/378gCRTm2WTsd5Ie2KMwCw.mp3
65,65709,2ecGP5xUE5126x6yHa7J6E,TOMORROW X TOGETHER,The Dream Chapter: ETERNITY,Can't You See Me?,67,201445,False,0.59,0.818,9,-2.988,0,0.0771,0.0584,0.0,0.205,0.664,139.925,4,k-pop,TOMORROW X TOGETHER,73.75,1277092.0,skipped_existing,data/audio/2ecGP5xUE5126x6yHa7J6E.mp3
66,54232,4IJDuya7juemZJatB3HPnX,Melorman,After Noon,Dorieus,12,246014,False,0.138,0.315,0,-18.088,1,0.0362,0.829,0.877,0.163,0.0377,87.921,4,idm,Melorman,12.0,46015.0,skipped_existing,data/audio/4IJDuya7juemZJatB3HPnX.mp3
67,22432,2b21akodxJLpN0nbxVC5B6,Burgerkill,Adamantine,Pledge to Fight,24,260081,True,0.525,0.981,8,-6.28,1,0.0802,0.000216,0.023,0.292,0.285,119.987,4,death-metal,Burgerkill,31.0,11377.0,skipped_existing,data/audio/2b21akodxJLpN0nbxVC5B6.mp3
68,23702,7hgZ6IdPxTC1kfVRN3ImG6,Lucas Estrada;Pawl;Clara Mae,Leftover Love,Leftover Love,38,188724,False,0.729,0.793,6,-4.646,0,0.0406,0.0365,2.22e-05,0.0422,0.63,107.038,4,deep-house,Lucas Estrada,57.5,238271.0,skipped_existing,data/audio/7hgZ6IdPxTC1kfVRN3ImG6.mp3
69,102012,6BvRzfqi3sMAoQYnRpMVL0,Anuv Jain,Mazaak,Mazaak,68,212054,False,0.534,0.461,2,-11.292,1,0.0295,0.795,1.51e-06,0.114,0.244,145.972,4,songwriter,Anuv Jain,70.25,104298.0,skipped_existing,data/audio/6BvRzfqi3sMAoQYnRpMVL0.mp3
70,43854,5ad6HGAiatmKHXMI0OSodk,Tchami;ZHU,Year Zero,All On Me (feat. Zhu),49,249836,False,0.797,0.66,5,-6.883,1,0.0816,0.0112,0.00739,0.297,0.317,122.02,4,groove,Tchami,59.5,367366.0,skipped_existing,data/audio/5ad6HGAiatmKHXMI0OSodk.mp3
71,50523,0k4eJ29svqXvVT6gywwelF,Mastifal,Holocausto Mental (Remastered),Fabrica de monos,22,236880,False,0.486,0.949,9,-5.068,0,0.103,1.05e-05,0.49,0.291,0.372,97.511,4,heavy-metal,Mastifal,25.0,4161.0,skipped_existing,data/audio/0k4eJ29svqXvVT6gywwelF.mp3
72,79119,5xS9R5yNeVsB9shSR60eX3,OneRepublic,Native,If I Lose Myself,61,241653,False,0.491,0.688,2,-6.05,1,0.0453,0.0849,0.0,0.111,0.279,140.072,4,piano,OneRepublic,66.5,4406707.0,skipped_existing,data/audio/5xS9R5yNeVsB9shSR60eX3.mp3
73,83493,0g8YU2bR0QlBv7G9L9nDXU,ARTY,One Night Away,One Night Away,59,210000,False,0.637,0.896,5,-2.569,0,0.0363,0.091,1.19e-05,0.0996,0.713,128.017,4,progressive-house,ARTY,62.0,428231.0,skipped_existing,data/audio/0g8YU2bR0QlBv7G9L9nDXU.mp3
74,18462,3Sfb1HGIHn8RIKDL7cAqyE,Michael Colyar,Michael Colyar's Back,Cracker Barrel,23,127787,False,0.676,0.834,4,-9.08,1,0.946,0.807,0.0,0.658,0.539,76.13,3,comedy,Michael Colyar,21.0,377.0,skipped_existing,data/audio/3Sfb1HGIHn8RIKDL7cAqyE.mp3
75,52177,6k1u0Ulj8get6FWPLjTnHO,George Jones,The Gospel Collection: George Jones Sings The Greatest Stories Ever Told,Family Bible,18,213333,False,0.558,0.48,2,-6.865,1,0.0264,0.671,2.54e-06,0.357,0.331,103.632,4,honky-tonk,George Jones,17.0,499323.0,skipped_existing,data/audio/6k1u0Ulj8get6FWPLjTnHO.mp3
76,77702,4hNIOawy2UGisOReAW2UGJ,Grupo Revelação,Ao Vivo No Morro II,Se Eu Tivesse O Poder - Live,43,232400,False,0.578,0.949,2,-5.297,1,0.0462,0.362,0.0,0.621,0.96,106.703,4,pagode,Grupo Revelação,44.0,488296.0,skipped_existing,data/audio/4hNIOawy2UGisOReAW2UGJ.mp3
77,32472,4d8QCee0JKfsBwZFAzfLy1,Martin Jensen;Loote,Wait,Wait,50,165083,False,0.649,0.664,8,-4.768,0,0.0617,0.178,0.0,0.15,0.339,110.041,4,electronic,Martin Jensen,68.0,497398.0,skipped_existing,data/audio/4d8QCee0JKfsBwZFAzfLy1.mp3
78,42039,6LVuUIsYZBbtY7NKp2o2As,Deterioration,Lupara Bianca,Car Battery Interrogation,21,64033,False,0.24,0.991,4,-7.33,0,0.148,0.00529,0.118,0.286,0.0295,107.747,4,grindcore,Deterioration,14.75,21170.0,skipped_existing,data/audio/6LVuUIsYZBbtY7NKp2o2As.mp3
79,22452,2WlNK8mfRvMT3m1ZOli1er,Born Of Osiris,Angel or Alien,Poster Child,45,276003,False,0.353,0.958,1,-4.997,1,0.0724,1.84e-05,0.0521,0.0823,0.264,199.984,4,death-metal,Born Of Osiris,47.75,318213.0,skipped_existing,data/audio/2WlNK8mfRvMT3m1ZOli1er.mp3
80,59077,6t1mvJzVhYPvGYV2QOc5Ma,Alphaxone,Edge of Solitude,Broken Worlds,8,345045,False,0.202,0.298,10,-24.12,0,0.0495,0.776,0.933,0.143,0.0387,72.678,4,iranian,Alphaxone,11.0,16995.0,skipped_existing,data/audio/6t1mvJzVhYPvGYV2QOc5Ma.mp3
